"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"26/04/2025";"1200";"26,8";"27,3";"25,2";"90,0";"99,0";"90,0";"25,0";"26,1";"24,8";"1008,8";"1008,8";"1008,3";"1,8";"241,0";"3,4";"997,90";"0,0"
"26/04/2025";"1300";"29,0";"29,4";"26,8";"80,0";"91,0";"79,0";"25,1";"26,3";"24,7";"1009,3";"1009,4";"1008,8";"2,4";"239,0";"4,6";"1537,70";"0,0"
"26/04/2025";"1400";"29,5";"31,0";"28,5";"75,0";"83,0";"72,0";"24,7";"25,9";"24,4";"1008,9";"1009,3";"1008,9";"2,0";"243,0";"4,6";"1776,70";"0,0"
"26/04/2025";"1500";"30,3";"32,2";"29,4";"74,0";"79,0";"67,0";"25,1";"26,3";"24,4";"1007,9";"1008,9";"1007,9";"1,5";"241,0";"5,6";"2297,60";"0,0"
"26/04/2025";"1600";"32,2";"32,2";"29,7";"67,0";"76,0";"65,0";"25,2";"26,2";"24,3";"1006,5";"1007,9";"1006,5";"0,9";"256,0";"4,4";"1897,00";"0,0"
"26/04/2025";"1700";"30,6";"32,9";"30,6";"71,0";"73,0";"64,0";"24,7";"26,1";"24,1";"1005,5";"1006,5";"1005,5";"1,3";"214,0";"4,7";"1583,50";"0,0"
"26/04/2025";"1800";"29,4";"32,4";"29,4";"81,0";"81,0";"64,0";"25,7";"26,4";"24,1";"1004,5";"1005,5";"1004,4";"1,1";"190,0";"3,5";"790,40";"0,0"
"26/04/2025";"1900";"28,1";"29,4";"27,2";"87,0";"90,0";"81,0";"25,8";"26,3";"25,1";"1004,3";"1004,5";"1004,3";"1,1";"223,0";"5,4";"355,60";"0,0"
"26/04/2025";"2000";"26,2";"28,2";"26,1";"95,0";"96,0";"87,0";"25,3";"26,2";"25,2";"1005,0";"1005,0";"1004,2";"1,3";"224,0";"4,4";"132,30";"2,8"
"26/04/2025";"2100";"25,8";"26,2";"25,5";"96,0";"96,0";"94,0";"25,1";"25,5";"24,5";"1005,6";"1005,6";"1005,0";"0,7";"234,0";"4,5";"73,60";"0,0"
"26/04/2025";"2200";"25,6";"25,8";"25,6";"97,0";"97,0";"96,0";"25,0";"25,2";"24,9";"1006,5";"1006,7";"1005,6";"0,8";"247,0";"3,5";"1,30";"1,6"
"26/04/2025";"2300";"25,4";"25,7";"25,3";"97,0";"97,0";"97,0";"24,9";"25,2";"24,8";"1007,3";"1007,5";"1006,4";"0,8";"260,0";"4,9";"";"2,6"
"27/04/2025";"0000";"25,2";"25,4";"25,1";"98,0";"98,0";"97,0";"24,8";"24,9";"24,6";"1008,2";"1008,3";"1007,3";"0,5";"214,0";"4,6";"";"3,6"
"27/04/2025";"0100";"24,7";"25,2";"24,6";"97,0";"98,0";"97,0";"24,3";"24,8";"24,1";"1008,4";"1008,6";"1008,2";"0,2";"214,0";"3,4";"";"0,4"
"27/04/2025";"0200";"25,1";"25,1";"24,7";"98,0";"98,0";"97,0";"24,7";"24,7";"24,2";"1008,8";"1008,9";"1008,4";"0,8";"214,0";"2,7";"";"0,4"
"27/04/2025";"0300";"24,7";"25,1";"24,7";"98,0";"98,0";"98,0";"24,3";"24,7";"24,3";"1008,7";"1008,9";"1008,7";"0,2";"264,0";"2,7";"";"2,6"
"27/04/2025";"0400";"24,6";"24,7";"24,4";"98,0";"98,0";"97,0";"24,3";"24,3";"24,0";"1008,1";"1008,7";"1008,1";"0,0";"248,0";"1,3";"";"0,0"
"27/04/2025";"0500";"24,6";"24,8";"24,6";"98,0";"98,0";"98,0";"24,3";"24,5";"24,3";"1007,5";"1008,1";"1007,5";"0,1";"219,0";"1,7";"";"0,0"
"27/04/2025";"0600";"24,6";"24,6";"24,4";"98,0";"98,0";"98,0";"24,3";"24,4";"24,1";"1006,8";"1007,5";"1006,8";"0,0";"208,0";"1,2";"";"0,0"
"27/04/2025";"0700";"24,6";"24,6";"24,5";"99,0";"99,0";"98,0";"24,4";"24,4";"24,2";"1006,8";"1006,8";"1006,7";"0,0";"208,0";"1,0";"";"0,0"
"27/04/2025";"0800";"24,8";"24,8";"24,6";"99,0";"99,0";"99,0";"24,6";"24,6";"24,4";"1007,3";"1007,3";"1006,8";"0,0";"208,0";"1,0";"";"0,2"
"27/04/2025";"0900";"24,9";"25,0";"24,8";"99,0";"99,0";"99,0";"24,7";"24,8";"24,6";"1008,0";"1008,0";"1007,3";"0,0";"208,0";"0,0";"";"0,0"
"27/04/2025";"1000";"25,3";"25,3";"24,9";"99,0";"99,0";"99,0";"25,1";"25,1";"24,7";"1008,6";"1008,6";"1008,0";"0,3";"208,0";"1,4";"32,10";"0,2"
"27/04/2025";"1100";"25,1";"25,5";"25,1";"98,0";"99,0";"98,0";"24,8";"25,3";"24,8";"1009,5";"1009,5";"1008,6";"0,8";"181,0";"4,0";"154,80";"0,2"
"27/04/2025";"1200";"25,6";"25,7";"24,9";"98,0";"99,0";"98,0";"25,3";"25,5";"24,7";"1010,2";"1010,2";"1009,5";"1,0";"261,0";"4,1";"346,70";"10,0"
"27/04/2025";"1300";"25,7";"26,0";"25,4";"96,0";"98,0";"96,0";"25,0";"25,7";"24,9";"1010,4";"1010,5";"1010,2";"0,9";"235,0";"5,0";"445,90";"0,4"
"27/04/2025";"1400";"26,0";"26,1";"25,5";"92,0";"96,0";"92,0";"24,6";"25,4";"24,2";"1010,1";"1010,4";"1010,1";"1,1";"258,0";"5,0";"602,00";"0,0"
"27/04/2025";"1500";"26,5";"26,5";"25,9";"86,0";"92,0";"85,0";"24,0";"24,9";"23,7";"1009,8";"1010,1";"1009,8";"1,3";"244,0";"3,6";"779,90";"0,0"
"27/04/2025";"1600";"28,2";"28,2";"26,4";"76,0";"87,0";"76,0";"23,6";"24,5";"23,2";"1009,2";"1009,8";"1009,2";"0,6";"236,0";"3,8";"1367,40";"0,0"
"27/04/2025";"1700";"28,1";"28,7";"27,6";"76,0";"80,0";"71,0";"23,4";"24,7";"22,5";"1008,2";"1009,2";"1008,2";"0,8";"244,0";"2,6";"1336,50";"0,0"
"27/04/2025";"1800";"30,1";"30,4";"28,1";"70,0";"78,0";"68,0";"24,1";"24,5";"23,0";"1006,9";"1008,2";"1006,9";"1,2";"204,0";"3,2";"1667,00";"0,0"
"27/04/2025";"1900";"29,3";"30,6";"28,5";"75,0";"77,0";"70,0";"24,3";"25,5";"23,7";"1006,5";"1006,9";"1006,4";"1,0";"236,0";"3,9";"1591,30";"0,0"
"27/04/2025";"2000";"27,3";"29,3";"27,2";"88,0";"88,0";"75,0";"25,1";"25,3";"24,0";"1006,2";"1006,6";"1006,2";"0,4";"214,0";"3,8";"353,90";"0,2"
"27/04/2025";"2100";"26,2";"27,2";"26,1";"95,0";"95,0";"87,0";"25,2";"25,7";"24,9";"1007,0";"1007,0";"1006,2";"0,0";"203,0";"2,2";"67,10";"1,6"
"27/04/2025";"2200";"25,8";"26,2";"25,7";"97,0";"97,0";"95,0";"25,3";"25,5";"25,2";"1008,0";"1008,0";"1007,0";"0,7";"203,0";"2,7";"";"3,6"
"27/04/2025";"2300";"24,9";"25,7";"24,9";"97,0";"98,0";"97,0";"24,5";"25,2";"24,5";"1008,4";"1008,5";"1008,0";"0,7";"222,0";"3,6";"";"5,2"
"28/04/2025";"0000";"24,1";"25,0";"24,0";"97,0";"97,0";"96,0";"23,5";"24,5";"23,5";"1008,8";"1008,9";"1008,3";"0,1";"203,0";"3,1";"";"0,0"
"28/04/2025";"0100";"24,1";"24,1";"24,0";"98,0";"98,0";"97,0";"23,7";"23,7";"23,5";"1008,8";"1009,0";"1008,8";"0,0";"203,0";"1,8";"";"0,0"
"28/04/2025";"0200";"24,2";"24,2";"24,0";"98,0";"98,0";"98,0";"23,9";"23,9";"23,7";"1009,0";"1009,0";"1008,8";"0,0";"203,0";"1,0";"";"0,0"
"28/04/2025";"0300";"24,3";"24,3";"24,2";"99,0";"99,0";"98,0";"24,1";"24,1";"24,0";"1009,3";"1009,3";"1008,9";"0,0";"203,0";"0,0";"";"0,0"
"28/04/2025";"0400";"24,3";"24,4";"24,3";"99,0";"99,0";"99,0";"24,1";"24,1";"24,0";"1008,6";"1009,3";"1008,6";"0,0";"203,0";"0,9";"";"0,0"
"28/04/2025";"0500";"24,4";"24,5";"24,3";"99,0";"99,0";"99,0";"24,2";"24,3";"24,1";"1007,9";"1008,6";"1007,9";"0,0";"203,0";"0,7";"";"0,0"
"28/04/2025";"0600";"24,5";"24,5";"24,4";"99,0";"99,0";"99,0";"24,3";"24,3";"24,2";"1007,7";"1007,9";"1007,6";"0,0";"203,0";"1,2";"";"0,0"
"28/04/2025";"0700";"24,4";"24,5";"24,4";"99,0";"99,0";"99,0";"24,2";"24,3";"24,2";"1007,6";"1007,8";"1007,6";"0,0";"203,0";"1,4";"";"0,0"
"28/04/2025";"0800";"24,4";"24,5";"24,4";"99,0";"99,0";"99,0";"24,2";"24,3";"24,2";"1007,6";"1007,6";"1007,4";"0,0";"203,0";"0,0";"";"0,0"
"28/04/2025";"0900";"24,4";"24,5";"24,4";"99,0";"99,0";"99,0";"24,2";"24,3";"24,2";"1008,0";"1008,0";"1007,6";"0,0";"203,0";"1,3";"";"0,0"
"28/04/2025";"1000";"24,9";"24,9";"24,4";"99,0";"99,0";"99,0";"24,7";"24,7";"24,2";"1008,7";"1008,7";"1008,0";"0,0";"203,0";"1,3";"66,60";"0,2"
"28/04/2025";"1100";"26,0";"26,0";"24,8";"94,0";"99,0";"94,0";"24,9";"25,2";"24,6";"1009,3";"1009,3";"1008,7";"0,8";"203,0";"2,7";"421,80";"0,0"
"28/04/2025";"1200";"28,3";"";"";"83,0";"";"";"25,1";"";"";"1009,9";"";"";"1,2";"249,0";"";"1033,80";"0,0"
"28/04/2025";"1300";"30,2";"30,3";"28,3";"72,0";"84,0";"72,0";"24,6";"25,7";"24,0";"1010,4";"1010,4";"1009,9";"1,6";"248,0";"4,0";"1357,10";"0,0"
"28/04/2025";"1400";"29,9";"30,8";"29,9";"76,0";"77,0";"69,0";"25,2";"25,5";"24,1";"1010,5";"1010,6";"1010,4";"0,7";"235,0";"4,0";"1294,10";"0,0"
"28/04/2025";"1500";"29,9";"30,1";"29,4";"79,0";"79,0";"75,0";"25,9";"25,9";"24,9";"1010,0";"1010,5";"1010,0";"0,8";"245,0";"4,8";"814,20";"0,0"
"28/04/2025";"1600";"30,6";"30,6";"29,8";"73,0";"80,0";"70,0";"25,2";"26,0";"24,1";"1009,2";"1010,0";"1009,2";"0,8";"259,0";"3,6";"1078,80";"0,0"
"28/04/2025";"1700";"29,7";"30,7";"29,7";"75,0";"77,0";"73,0";"24,9";"25,7";"24,6";"1008,3";"1009,2";"1008,3";"0,7";"248,0";"4,1";"754,70";"0,0"
"28/04/2025";"1800";"30,1";"30,1";"28,3";"77,0";"89,0";"75,0";"25,7";"26,7";"25,1";"1007,1";"1008,3";"1007,1";"0,2";"219,0";"2,6";"845,70";"0,6"
"28/04/2025";"1900";"25,8";"31,3";"25,1";"95,0";"96,0";"71,0";"24,8";"26,5";"23,8";"1006,7";"1007,1";"1006,6";"0,1";"208,0";"6,6";"651,90";"12,8"
"28/04/2025";"2000";"28,6";"28,6";"25,8";"89,0";"96,0";"89,0";"26,5";"26,8";"24,8";"1006,4";"1006,7";"1006,3";"0,8";"208,0";"2,3";"625,20";"0,0"
"28/04/2025";"2100";"27,5";"28,9";"27,5";"86,0";"88,0";"85,0";"25,0";"26,5";"24,9";"1007,0";"1007,0";"1006,4";"0,7";"235,0";"4,2";"274,50";"0,0"
"28/04/2025";"2200";"27,0";"27,5";"26,9";"91,0";"91,0";"86,0";"25,5";"25,5";"24,9";"1007,9";"1007,9";"1006,9";"0,0";"236,0";"2,8";"2,20";"0,0"
"28/04/2025";"2300";"26,7";"27,0";"26,7";"89,0";"91,0";"88,0";"24,7";"25,4";"24,6";"1008,8";"1008,8";"1007,9";"0,2";"236,0";"2,4";"";"0,0"
"29/04/2025";"0000";"26,4";"26,7";"26,3";"94,0";"94,0";"88,0";"25,4";"25,4";"24,3";"1009,3";"1009,3";"1008,8";"0,0";"236,0";"1,4";"";"0,0"
"29/04/2025";"0100";"26,0";"26,5";"26,0";"97,0";"97,0";"94,0";"25,4";"25,6";"25,2";"1010,0";"1010,0";"1009,2";"0,2";"236,0";"1,2";"";"0,0"
"29/04/2025";"0200";"23,7";"26,1";"23,6";"97,0";"97,0";"92,0";"23,2";"25,5";"23,0";"1010,1";"1010,5";"1009,9";"1,6";"214,0";"7,9";"";"3,4"
"29/04/2025";"0300";"23,8";"23,8";"23,6";"98,0";"98,0";"97,0";"23,4";"23,4";"23,1";"1010,1";"1010,3";"1010,0";"0,2";"214,0";"3,8";"";"1,6"
"29/04/2025";"0400";"23,7";"23,8";"23,6";"98,0";"98,0";"98,0";"23,3";"23,5";"23,3";"1009,2";"1010,1";"1009,2";"0,1";"214,0";"2,1";"";"0,4"
"29/04/2025";"0500";"23,8";"23,8";"23,6";"98,0";"98,0";"98,0";"23,5";"23,6";"23,3";"1008,1";"1009,2";"1008,1";"0,0";"214,0";"1,3";"";"0,2"
"29/04/2025";"0600";"24,2";"24,2";"23,8";"99,0";"99,0";"98,0";"23,9";"23,9";"23,5";"1007,4";"1008,1";"1007,4";"0,1";"251,0";"1,9";"";"0,8"
"29/04/2025";"0700";"24,1";"24,2";"24,0";"98,0";"99,0";"98,0";"23,8";"23,9";"23,7";"1006,5";"1007,4";"1006,5";"0,3";"253,0";"2,6";"";"0,2"
"29/04/2025";"0800";"24,0";"24,1";"23,9";"98,0";"98,0";"98,0";"23,7";"23,8";"23,7";"1006,7";"1006,7";"1006,5";"0,2";"264,0";"2,2";"";"0,0"
"29/04/2025";"0900";"24,0";"24,0";"24,0";"99,0";"99,0";"98,0";"23,7";"23,8";"23,7";"1007,3";"1007,3";"1006,7";"0,5";"259,0";"1,7";"";"0,0"
"29/04/2025";"1000";"24,1";"24,1";"23,8";"98,0";"99,0";"98,0";"23,8";"23,9";"23,6";"1008,4";"1008,4";"1007,3";"0,2";"214,0";"2,8";"81,70";"0,0"
"29/04/2025";"1100";"24,8";"24,9";"24,1";"98,0";"98,0";"98,0";"24,5";"24,6";"23,8";"1009,3";"1009,3";"1008,4";"0,8";"214,0";"2,0";"186,60";"0,0"
"29/04/2025";"1200";"26,1";"26,1";"24,8";"93,0";"98,0";"93,0";"24,8";"25,2";"24,5";"1010,0";"1010,0";"1009,3";"1,2";"208,0";"2,3";"795,00";"0,0"
"29/04/2025";"1300";"27,9";"28,3";"26,1";"80,0";"93,0";"79,0";"24,1";"25,5";"24,0";"1010,2";"1010,2";"1009,9";"0,0";"214,0";"2,2";"1447,50";"0,0"
"29/04/2025";"1400";"29,1";"29,6";"27,9";"82,0";"84,0";"75,0";"25,7";"25,9";"23,9";"1010,2";"1010,3";"1010,1";"1,5";"186,0";"3,1";"1450,40";"0,0"
"29/04/2025";"1500";"30,8";"31,4";"29,1";"70,0";"82,0";"68,0";"24,6";"26,0";"24,4";"1009,6";"1010,3";"1009,6";"1,3";"215,0";"3,7";"2467,60";"0,0"
"29/04/2025";"1600";"29,7";"30,7";"29,5";"74,0";"76,0";"69,0";"24,6";"25,3";"23,8";"1008,2";"1009,6";"1008,2";"2,7";"209,0";"5,0";"2019,60";"0,2"
"29/04/2025";"1700";"30,9";"31,9";"29,7";"71,0";"74,0";"64,0";"24,9";"25,6";"23,8";"1007,2";"1008,2";"1007,2";"2,0";"227,0";"4,6";"2645,90";"0,0"
"29/04/2025";"1800";"30,6";"31,5";"30,6";"70,0";"73,0";"66,0";"24,6";"25,4";"24,0";"1006,2";"1007,2";"1006,2";"1,9";"215,0";"4,1";"2062,50";"0,0"
"29/04/2025";"1900";"27,3";"31,8";"27,3";"84,0";"84,0";"65,0";"24,5";"25,4";"23,9";"1005,6";"1006,2";"1005,5";"3,4";"242,0";"6,4";"1243,30";"0,0"
"29/04/2025";"2000";"25,9";"27,3";"25,8";"90,0";"91,0";"83,0";"24,1";"24,7";"23,7";"1005,7";"1006,1";"1005,6";"0,5";"218,0";"7,8";"129,80";"0,6"
"29/04/2025";"2100";"26,0";"26,1";"25,8";"90,0";"91,0";"88,0";"24,2";"24,4";"23,7";"1005,9";"1005,9";"1005,5";"0,7";"220,0";"3,4";"61,60";"0,0"
"29/04/2025";"2200";"25,7";"26,1";"25,7";"89,0";"90,0";"88,0";"23,8";"24,3";"23,6";"1006,5";"1006,5";"1005,9";"0,3";"260,0";"5,4";"1,00";"0,0"
"29/04/2025";"2300";"25,4";"25,7";"25,4";"93,0";"93,0";"89,0";"24,1";"24,2";"23,8";"1007,5";"1007,5";"1006,5";"0,7";"259,0";"2,9";"";"0,0"
"30/04/2025";"0000";"25,0";"25,4";"25,0";"93,0";"95,0";"93,0";"23,9";"24,4";"23,9";"1007,7";"1007,8";"1007,5";"0,5";"264,0";"3,4";"";"0,0"
"30/04/2025";"0100";"25,1";"25,1";"25,0";"93,0";"95,0";"93,0";"23,9";"24,1";"23,9";"1008,1";"1008,1";"1007,7";"0,1";"264,0";"2,0";"";"0,0"
"30/04/2025";"0200";"24,8";"25,1";"24,8";"96,0";"97,0";"93,0";"24,2";"24,2";"24,0";"1008,4";"1008,5";"1008,1";"0,0";"264,0";"1,4";"";"0,0"
"30/04/2025";"0300";"24,7";"24,9";"24,7";"97,0";"97,0";"96,0";"24,2";"24,3";"24,1";"1008,3";"1008,7";"1008,3";"0,0";"264,0";"0,0";"";"0,0"
"30/04/2025";"0400";"24,5";"24,7";"24,5";"97,0";"98,0";"97,0";"24,1";"24,2";"24,1";"1008,3";"1008,5";"1008,2";"0,0";"259,0";"0,0";"";"0,0"
"30/04/2025";"0500";"24,4";"24,5";"24,4";"97,0";"98,0";"97,0";"24,0";"24,1";"23,9";"1007,5";"1008,3";"1007,4";"0,6";"259,0";"2,1";"";"0,0"
"30/04/2025";"0600";"24,1";"24,4";"24,1";"98,0";"98,0";"97,0";"23,7";"23,9";"23,7";"1007,2";"1007,5";"1007,1";"0,0";"259,0";"2,1";"";"0,0"
"30/04/2025";"0700";"23,9";"24,2";"23,9";"97,0";"98,0";"97,0";"23,4";"23,7";"23,4";"1007,0";"1007,2";"1006,9";"0,1";"259,0";"1,6";"";"0,0"
"30/04/2025";"0800";"23,7";"23,9";"23,7";"98,0";"98,0";"97,0";"23,3";"23,4";"23,2";"1007,2";"1007,2";"1007,0";"0,3";"259,0";"1,0";"";"0,0"
"30/04/2025";"0900";"23,7";"23,8";"23,7";"98,0";"98,0";"97,0";"23,3";"23,3";"23,2";"1007,5";"1007,6";"1007,2";"0,0";"259,0";"1,3";"";"0,0"
"30/04/2025";"1000";"24,3";"24,3";"23,7";"97,0";"98,0";"97,0";"23,8";"23,8";"23,3";"1007,8";"1007,8";"1007,2";"0,0";"259,0";"0,5";"81,30";"0,0"
